Ligand,Docking_Energy,rmsd/ub,RMSD_lb,Source_File
420422_uff_e=566.05_out,-5.4,23.627,22.099,ligand5.csv
420422_uff_e=566.05_out,-5.4,7.666,2.854,ligand5.csv
420422_uff_e=566.05_out,-5.3,13.783,12.073,ligand5.csv
420422_uff_e=566.05_out,-5.3,7.401,2.762,ligand5.csv
420422_uff_e=566.05_out,-5.3,18.065,15.313,ligand5.csv
420422_uff_e=566.05_out,-5.3,19.359,17.5,ligand5.csv
420422_uff_e=566.05_out,-5.3,23.841,22.327,ligand5.csv
431734_uff_e=319.26_out,-5.1,0.0,0.0,ligand5.csv
431734_uff_e=319.26_out,-5.0,21.973,21.127,ligand5.csv
431734_uff_e=319.26_out,-4.8,10.811,9.845,ligand5.csv
431734_uff_e=319.26_out,-4.8,11.665,10.611,ligand5.csv
431734_uff_e=319.26_out,-4.7,3.751,2.331,ligand5.csv
431734_uff_e=319.26_out,-4.7,2.356,1.485,ligand5.csv
431734_uff_e=319.26_out,-4.6,11.28,10.106,ligand5.csv
431734_uff_e=319.26_out,-4.6,11.072,9.989,ligand5.csv
431734_uff_e=319.26_out,-4.6,2.777,1.865,ligand5.csv
439227_uff_e=63.10_out,-4.6,0.0,0.0,ligand5.csv
439227_uff_e=63.10_out,-4.4,10.567,9.472,ligand5.csv
439227_uff_e=63.10_out,-4.3,20.093,19.2,ligand5.csv
439227_uff_e=63.10_out,-4.3,3.657,2.834,ligand5.csv
439227_uff_e=63.10_out,-4.2,11.809,10.764,ligand5.csv
439227_uff_e=63.10_out,-4.2,11.376,10.331,ligand5.csv
439227_uff_e=63.10_out,-4.1,10.918,10.213,ligand5.csv
439227_uff_e=63.10_out,-4.0,11.706,10.997,ligand5.csv
439227_uff_e=63.10_out,-4.0,19.763,19.371,ligand5.csv
439246_uff_e=195.58_out,-6.7,0.0,0.0,ligand5.csv
439246_uff_e=195.58_out,-6.5,5.424,4.147,ligand5.csv
439246_uff_e=195.58_out,-6.5,6.564,3.167,ligand5.csv
439246_uff_e=195.58_out,-6.4,24.279,22.654,ligand5.csv
439246_uff_e=195.58_out,-6.3,23.809,22.655,ligand5.csv
439246_uff_e=195.58_out,-6.2,23.56,21.57,ligand5.csv
439246_uff_e=195.58_out,-6.2,23.892,22.858,ligand5.csv
439246_uff_e=195.58_out,-6.2,21.766,19.962,ligand5.csv
439246_uff_e=195.58_out,-6.2,7.177,1.868,ligand5.csv
439250_uff_e=102.36_out,-5.2,0.0,0.0,ligand5.csv
439250_uff_e=102.36_out,-5.1,4.484,1.575,ligand5.csv
439250_uff_e=102.36_out,-5.1,4.431,2.469,ligand5.csv
439250_uff_e=102.36_out,-5.0,1.918,0.983,ligand5.csv
439250_uff_e=102.36_out,-4.9,4.697,1.145,ligand5.csv
439250_uff_e=102.36_out,-4.8,3.118,1.495,ligand5.csv
439250_uff_e=102.36_out,-4.6,4.523,1.184,ligand5.csv
439250_uff_e=102.36_out,-4.5,23.082,22.037,ligand5.csv
439250_uff_e=102.36_out,-4.5,3.33,1.522,ligand5.csv
439263_uff_e=99.81_out,-5.0,0.0,0.0,ligand5.csv
439263_uff_e=99.81_out,-4.7,4.518,1.137,ligand5.csv
439263_uff_e=99.81_out,-4.6,4.178,2.483,ligand5.csv
439263_uff_e=99.81_out,-4.5,3.387,1.645,ligand5.csv
439263_uff_e=99.81_out,-4.4,24.731,23.35,ligand5.csv
439263_uff_e=99.81_out,-4.4,3.173,1.647,ligand5.csv
439263_uff_e=99.81_out,-4.4,10.536,9.087,ligand5.csv
439263_uff_e=99.81_out,-4.4,24.729,23.05,ligand5.csv
439263_uff_e=99.81_out,-4.3,3.914,2.094,ligand5.csv
439310_uff_e=213.91_out,-6.5,0.0,0.0,ligand5.csv
439310_uff_e=213.91_out,-6.2,7.214,4.049,ligand5.csv
439310_uff_e=213.91_out,-6.0,23.907,21.921,ligand5.csv
439310_uff_e=213.91_out,-6.0,3.124,2.172,ligand5.csv
439310_uff_e=213.91_out,-6.0,24.652,23.289,ligand5.csv
439310_uff_e=213.91_out,-5.9,13.372,11.279,ligand5.csv
439310_uff_e=213.91_out,-5.9,6.91,4.135,ligand5.csv
439310_uff_e=213.91_out,-5.8,2.959,2.716,ligand5.csv
439310_uff_e=213.91_out,-5.8,6.851,3.907,ligand5.csv
439329_uff_e=791.32_out,-6.6,0.0,0.0,ligand5.csv
439329_uff_e=791.32_out,-6.4,11.414,9.063,ligand5.csv
439329_uff_e=791.32_out,-6.3,24.127,22.53,ligand5.csv
439329_uff_e=791.32_out,-6.3,5.147,2.117,ligand5.csv
439329_uff_e=791.32_out,-6.2,12.764,9.617,ligand5.csv
439329_uff_e=791.32_out,-6.1,3.351,2.245,ligand5.csv
439329_uff_e=791.32_out,-6.1,9.696,7.489,ligand5.csv
439329_uff_e=791.32_out,-6.1,4.526,2.428,ligand5.csv
439329_uff_e=791.32_out,-6.0,5.092,2.667,ligand5.csv
439410_uff_e=126.19_out,-5.0,0.0,0.0,ligand5.csv
439410_uff_e=126.19_out,-5.0,2.481,1.698,ligand5.csv
439410_uff_e=126.19_out,-4.8,4.422,2.388,ligand5.csv
439410_uff_e=126.19_out,-4.7,3.21,1.789,ligand5.csv
439410_uff_e=126.19_out,-4.6,4.715,1.667,ligand5.csv
439410_uff_e=126.19_out,-4.5,23.84,22.292,ligand5.csv
439410_uff_e=126.19_out,-4.5,3.727,1.716,ligand5.csv
439410_uff_e=126.19_out,-4.4,22.579,21.426,ligand5.csv
439410_uff_e=126.19_out,-4.3,22.748,21.776,ligand5.csv
439501_uff_e=1007.70_out,-7.3,0.0,0.0,ligand5.csv
439501_uff_e=1007.70_out,-7.3,9.863,2.245,ligand5.csv
439501_uff_e=1007.70_out,-7.3,3.177,1.858,ligand5.csv
439501_uff_e=1007.70_out,-7.2,9.851,2.288,ligand5.csv
439501_uff_e=1007.70_out,-6.9,24.456,22.371,ligand5.csv
439501_uff_e=1007.70_out,-6.8,22.827,20.854,ligand5.csv
439501_uff_e=1007.70_out,-6.6,22.748,20.803,ligand5.csv
439501_uff_e=1007.70_out,-6.6,11.018,3.157,ligand5.csv
439501_uff_e=1007.70_out,-6.6,11.057,3.086,ligand5.csv
439514_uff_e=413.16_out,-6.6,0.0,0.0,ligand5.csv
439514_uff_e=413.16_out,-6.4,16.943,13.765,ligand5.csv
439514_uff_e=413.16_out,-6.3,12.0,9.187,ligand5.csv
439514_uff_e=413.16_out,-6.3,17.917,14.089,ligand5.csv
439514_uff_e=413.16_out,-6.2,21.374,19.746,ligand5.csv
439514_uff_e=413.16_out,-6.2,17.006,13.378,ligand5.csv
439514_uff_e=413.16_out,-6.1,17.099,14.539,ligand5.csv
439514_uff_e=413.16_out,-6.1,11.717,7.801,ligand5.csv
439514_uff_e=413.16_out,-6.1,16.857,14.092,ligand5.csv
439533_uff_e=238.20_out,-6.5,0.0,0.0,ligand5.csv
439533_uff_e=238.20_out,-6.4,2.729,2.031,ligand5.csv
439533_uff_e=238.20_out,-6.3,6.902,1.662,ligand5.csv
439533_uff_e=238.20_out,-6.3,10.568,7.593,ligand5.csv
439533_uff_e=238.20_out,-6.3,25.016,22.818,ligand5.csv
439533_uff_e=238.20_out,-6.2,22.704,21.493,ligand5.csv
439533_uff_e=238.20_out,-6.2,9.163,6.551,ligand5.csv
439533_uff_e=238.20_out,-6.1,22.582,21.291,ligand5.csv
439533_uff_e=238.20_out,-6.1,9.598,6.379,ligand5.csv
439551_uff_e=836.25_out,-6.6,0.0,0.0,ligand5.csv
439551_uff_e=836.25_out,-6.6,24.485,22.241,ligand5.csv
439551_uff_e=836.25_out,-6.3,24.385,22.999,ligand5.csv
439551_uff_e=836.25_out,-6.2,24.793,22.956,ligand5.csv
439551_uff_e=836.25_out,-6.2,24.409,22.964,ligand5.csv
439551_uff_e=836.25_out,-6.2,24.225,22.909,ligand5.csv
439551_uff_e=836.25_out,-6.2,23.889,20.591,ligand5.csv
439551_uff_e=836.25_out,-6.1,24.39,22.339,ligand5.csv
439551_uff_e=836.25_out,-6.0,25.194,23.684,ligand5.csv
439568_uff_e=467.95_out,-4.6,0.0,0.0,ligand5.csv
439568_uff_e=467.95_out,-4.5,2.935,1.465,ligand5.csv
439568_uff_e=467.95_out,-4.4,11.596,9.951,ligand5.csv
439568_uff_e=467.95_out,-4.4,2.196,1.364,ligand5.csv
439568_uff_e=467.95_out,-4.3,2.509,1.074,ligand5.csv
439568_uff_e=467.95_out,-4.3,11.605,9.932,ligand5.csv
439568_uff_e=467.95_out,-4.3,11.384,9.808,ligand5.csv
439568_uff_e=467.95_out,-4.3,3.016,1.401,ligand5.csv
439568_uff_e=467.95_out,-4.2,10.875,9.495,ligand5.csv
439569_uff_e=473.87_out,-4.5,0.0,0.0,ligand5.csv
439569_uff_e=473.87_out,-4.4,2.277,1.358,ligand5.csv
439569_uff_e=473.87_out,-4.4,11.85,10.572,ligand5.csv
439569_uff_e=473.87_out,-4.4,3.089,1.336,ligand5.csv
439569_uff_e=473.87_out,-4.3,2.906,1.614,ligand5.csv
439569_uff_e=473.87_out,-4.3,12.201,10.752,ligand5.csv
439569_uff_e=473.87_out,-4.3,12.175,10.861,ligand5.csv
439569_uff_e=473.87_out,-4.2,2.493,1.167,ligand5.csv
439569_uff_e=473.87_out,-4.2,12.439,11.032,ligand5.csv
439570_uff_e=108.72_out,-5.2,0.0,0.0,ligand5.csv
439570_uff_e=108.72_out,-5.2,4.752,2.684,ligand5.csv
439570_uff_e=108.72_out,-5.1,5.032,2.471,ligand5.csv
439570_uff_e=108.72_out,-5.0,2.143,1.456,ligand5.csv
439570_uff_e=108.72_out,-5.0,4.439,2.131,ligand5.csv
439570_uff_e=108.72_out,-4.9,3.37,2.22,ligand5.csv
439570_uff_e=108.72_out,-4.8,21.134,20.802,ligand5.csv
439570_uff_e=108.72_out,-4.7,3.155,1.837,ligand5.csv
439570_uff_e=108.72_out,-4.7,23.445,21.921,ligand5.csv
439592_uff_e=1389.94_out,-5.4,0.0,0.0,ligand5.csv
439592_uff_e=1389.94_out,-5.2,2.598,1.451,ligand5.csv
439592_uff_e=1389.94_out,-5.1,2.264,1.596,ligand5.csv
439592_uff_e=1389.94_out,-5.0,3.38,2.178,ligand5.csv
439592_uff_e=1389.94_out,-5.0,4.224,2.282,ligand5.csv
439592_uff_e=1389.94_out,-4.9,21.544,20.298,ligand5.csv
439592_uff_e=1389.94_out,-4.8,4.055,2.902,ligand5.csv
439592_uff_e=1389.94_out,-4.7,4.27,2.258,ligand5.csv
439592_uff_e=1389.94_out,-4.7,5.035,3.237,ligand5.csv
439612_uff_e=349.08_out,-5.8,0.0,0.0,ligand5.csv
439612_uff_e=349.08_out,-5.7,24.698,21.543,ligand5.csv
439612_uff_e=349.08_out,-5.6,2.154,1.588,ligand5.csv
439612_uff_e=349.08_out,-5.5,11.516,8.238,ligand5.csv
439612_uff_e=349.08_out,-5.5,3.924,2.016,ligand5.csv
439612_uff_e=349.08_out,-5.4,25.109,21.877,ligand5.csv
439612_uff_e=349.08_out,-5.4,24.328,21.843,ligand5.csv
439612_uff_e=349.08_out,-5.4,25.069,22.3,ligand5.csv
439612_uff_e=349.08_out,-5.4,3.18,2.061,ligand5.csv
439635_uff_e=820.48_out,-6.5,0.0,0.0,ligand5.csv
439635_uff_e=820.48_out,-6.3,25.188,22.705,ligand5.csv
439635_uff_e=820.48_out,-6.3,11.801,8.692,ligand5.csv
439635_uff_e=820.48_out,-6.3,2.845,2.216,ligand5.csv
439635_uff_e=820.48_out,-6.2,9.677,6.77,ligand5.csv
439635_uff_e=820.48_out,-6.2,9.786,6.751,ligand5.csv
439635_uff_e=820.48_out,-6.2,5.257,1.752,ligand5.csv
439635_uff_e=820.48_out,-6.2,9.987,7.955,ligand5.csv
439635_uff_e=820.48_out,-6.1,4.87,2.574,ligand5.csv
439653_uff_e=417.31_out,-6.7,0.0,0.0,ligand5.csv
439653_uff_e=417.31_out,-6.2,6.989,3.664,ligand5.csv
439653_uff_e=417.31_out,-6.1,21.94,18.594,ligand5.csv
439653_uff_e=417.31_out,-6.0,3.397,2.594,ligand5.csv
439653_uff_e=417.31_out,-6.0,20.357,17.236,ligand5.csv
439653_uff_e=417.31_out,-5.8,5.866,3.257,ligand5.csv
439653_uff_e=417.31_out,-5.8,20.315,17.41,ligand5.csv
439653_uff_e=417.31_out,-5.8,24.47,22.938,ligand5.csv
439653_uff_e=417.31_out,-5.8,19.476,17.347,ligand5.csv
439654_uff_e=436.72_out,-6.4,0.0,0.0,ligand5.csv
439654_uff_e=436.72_out,-6.4,22.402,20.846,ligand5.csv
439654_uff_e=436.72_out,-6.3,7.747,1.281,ligand5.csv
439654_uff_e=436.72_out,-6.3,7.995,1.677,ligand5.csv
439654_uff_e=436.72_out,-6.1,21.032,19.279,ligand5.csv
439654_uff_e=436.72_out,-6.1,25.087,23.867,ligand5.csv
439654_uff_e=436.72_out,-6.1,24.334,21.917,ligand5.csv
439654_uff_e=436.72_out,-6.1,23.729,20.978,ligand5.csv
439654_uff_e=436.72_out,-6.1,26.942,25.593,ligand5.csv
439696_uff_e=109.61_out,-5.2,0.0,0.0,ligand5.csv
439696_uff_e=109.61_out,-5.1,2.48,1.875,ligand5.csv
439696_uff_e=109.61_out,-5.1,2.338,1.49,ligand5.csv
439696_uff_e=109.61_out,-5.0,4.429,1.425,ligand5.csv
439696_uff_e=109.61_out,-4.8,4.903,2.971,ligand5.csv
439696_uff_e=109.61_out,-4.8,3.466,2.284,ligand5.csv
439696_uff_e=109.61_out,-4.6,4.697,2.783,ligand5.csv
439696_uff_e=109.61_out,-4.6,22.26,20.981,ligand5.csv
439696_uff_e=109.61_out,-4.4,11.679,10.296,ligand5.csv
439711_uff_e=438.84_out,-5.0,0.0,0.0,ligand5.csv
439711_uff_e=438.84_out,-4.9,3.261,0.902,ligand5.csv
439711_uff_e=438.84_out,-4.7,2.171,1.145,ligand5.csv
439711_uff_e=438.84_out,-4.6,13.19,11.899,ligand5.csv
439711_uff_e=438.84_out,-4.6,11.652,10.163,ligand5.csv
439711_uff_e=438.84_out,-4.5,11.65,10.227,ligand5.csv
439711_uff_e=438.84_out,-4.5,12.165,10.844,ligand5.csv
439711_uff_e=438.84_out,-4.4,2.939,1.554,ligand5.csv
439711_uff_e=438.84_out,-4.4,12.235,10.885,ligand5.csv
439733_uff_e=110.02_out,-5.3,0.0,0.0,ligand5.csv
439733_uff_e=110.02_out,-5.2,2.798,2.129,ligand5.csv
439733_uff_e=110.02_out,-5.0,2.165,1.569,ligand5.csv
439733_uff_e=110.02_out,-4.8,20.794,19.119,ligand5.csv
439733_uff_e=110.02_out,-4.8,3.309,2.182,ligand5.csv
439733_uff_e=110.02_out,-4.7,4.792,2.357,ligand5.csv
439733_uff_e=110.02_out,-4.6,4.659,2.698,ligand5.csv
439733_uff_e=110.02_out,-4.6,22.279,21.37,ligand5.csv
439733_uff_e=110.02_out,-4.6,4.532,1.658,ligand5.csv
439768_uff_e=539.89_out,-6.0,0.0,0.0,ligand5.csv
439768_uff_e=539.89_out,-6.0,4.094,3.115,ligand5.csv
439768_uff_e=539.89_out,-5.7,3.925,2.667,ligand5.csv
439768_uff_e=539.89_out,-5.7,3.469,2.443,ligand5.csv
439768_uff_e=539.89_out,-5.5,5.958,3.623,ligand5.csv
439768_uff_e=539.89_out,-5.5,11.32,10.004,ligand5.csv
439768_uff_e=539.89_out,-5.5,24.728,23.454,ligand5.csv
439768_uff_e=539.89_out,-5.5,12.265,10.908,ligand5.csv
439768_uff_e=539.89_out,-5.4,13.203,11.222,ligand5.csv
439770_uff_e=739.41_out,-7.0,0.0,0.0,ligand5.csv
439770_uff_e=739.41_out,-6.7,2.303,1.477,ligand5.csv
439770_uff_e=739.41_out,-6.6,23.199,18.733,ligand5.csv
439770_uff_e=739.41_out,-6.5,23.356,20.302,ligand5.csv
439770_uff_e=739.41_out,-6.4,4.752,2.614,ligand5.csv
439770_uff_e=739.41_out,-6.2,28.546,25.772,ligand5.csv
439770_uff_e=739.41_out,-6.1,23.881,20.12,ligand5.csv
439770_uff_e=739.41_out,-6.1,24.068,21.422,ligand5.csv
439770_uff_e=739.41_out,-6.0,7.851,1.742,ligand5.csv
439783_uff_e=748.49_out,-6.2,0.0,0.0,ligand5.csv
439783_uff_e=748.49_out,-6.0,5.163,2.429,ligand5.csv
439783_uff_e=748.49_out,-5.9,25.973,23.298,ligand5.csv
439783_uff_e=748.49_out,-5.8,5.77,2.257,ligand5.csv
439783_uff_e=748.49_out,-5.8,4.188,2.605,ligand5.csv
439783_uff_e=748.49_out,-5.7,10.999,7.827,ligand5.csv
439783_uff_e=748.49_out,-5.7,25.28,23.331,ligand5.csv
439783_uff_e=748.49_out,-5.7,12.149,9.371,ligand5.csv
439783_uff_e=748.49_out,-5.6,26.757,23.224,ligand5.csv
439784_uff_e=214.62_out,-6.4,0.0,0.0,ligand5.csv
439784_uff_e=214.62_out,-6.2,23.663,21.366,ligand5.csv
439784_uff_e=214.62_out,-6.1,23.75,20.982,ligand5.csv
439784_uff_e=214.62_out,-5.9,22.901,20.969,ligand5.csv
439784_uff_e=214.62_out,-5.9,7.052,3.863,ligand5.csv
439784_uff_e=214.62_out,-5.8,6.915,4.291,ligand5.csv
439784_uff_e=214.62_out,-5.8,26.984,25.735,ligand5.csv
439784_uff_e=214.62_out,-5.7,24.762,22.799,ligand5.csv
439784_uff_e=214.62_out,-5.7,22.029,21.063,ligand5.csv
439800_uff_e=2139.79_out,-4.8,0.0,0.0,ligand5.csv
439800_uff_e=2139.79_out,-4.6,2.797,1.147,ligand5.csv
439800_uff_e=2139.79_out,-4.5,2.623,1.72,ligand5.csv
439800_uff_e=2139.79_out,-4.5,11.617,10.386,ligand5.csv
439800_uff_e=2139.79_out,-4.4,3.182,1.736,ligand5.csv
439800_uff_e=2139.79_out,-4.4,12.772,11.314,ligand5.csv
439800_uff_e=2139.79_out,-4.4,12.023,10.991,ligand5.csv
439800_uff_e=2139.79_out,-4.3,2.592,1.339,ligand5.csv
439800_uff_e=2139.79_out,-4.2,26.175,25.147,ligand5.csv
439845_uff_e=245.08_out,-6.8,0.0,0.0,ligand5.csv
439845_uff_e=245.08_out,-6.6,22.899,22.134,ligand5.csv
439845_uff_e=245.08_out,-6.6,21.049,20.328,ligand5.csv
439845_uff_e=245.08_out,-6.5,21.891,20.34,ligand5.csv
439845_uff_e=245.08_out,-6.5,6.05,3.714,ligand5.csv
439845_uff_e=245.08_out,-6.4,23.813,21.649,ligand5.csv
439845_uff_e=245.08_out,-6.4,5.825,3.416,ligand5.csv
439845_uff_e=245.08_out,-6.4,2.485,1.803,ligand5.csv
439845_uff_e=245.08_out,-6.4,11.111,10.014,ligand5.csv
439937_uff_e=1162.18_out,-5.4,0.0,0.0,ligand5.csv
439937_uff_e=1162.18_out,-5.3,22.695,21.121,ligand5.csv
439937_uff_e=1162.18_out,-5.3,16.707,14.665,ligand5.csv
439937_uff_e=1162.18_out,-5.2,24.669,23.126,ligand5.csv
439937_uff_e=1162.18_out,-5.2,2.238,1.155,ligand5.csv
439937_uff_e=1162.18_out,-5.1,22.886,21.29,ligand5.csv
439937_uff_e=1162.18_out,-5.1,16.455,15.122,ligand5.csv
439937_uff_e=1162.18_out,-5.1,12.824,11.014,ligand5.csv
439937_uff_e=1162.18_out,-5.0,22.474,20.514,ligand5.csv
439972_uff_e=482.95_out,-6.7,0.0,0.0,ligand5.csv
439972_uff_e=482.95_out,-6.7,23.009,21.598,ligand5.csv
439972_uff_e=482.95_out,-6.6,23.576,21.751,ligand5.csv
439972_uff_e=482.95_out,-6.5,24.624,22.741,ligand5.csv
439972_uff_e=482.95_out,-6.1,24.658,21.941,ligand5.csv
439972_uff_e=482.95_out,-6.0,25.023,23.226,ligand5.csv
439972_uff_e=482.95_out,-6.0,22.311,17.876,ligand5.csv
439972_uff_e=482.95_out,-6.0,24.721,23.04,ligand5.csv
439972_uff_e=482.95_out,-5.9,5.224,3.144,ligand5.csv
439976_uff_e=492.01_out,-6.0,0.0,0.0,ligand5.csv
439976_uff_e=492.01_out,-6.0,21.586,17.51,ligand5.csv
439976_uff_e=492.01_out,-5.8,26.264,23.299,ligand5.csv
439976_uff_e=492.01_out,-5.7,25.906,23.006,ligand5.csv
439976_uff_e=492.01_out,-5.6,25.725,23.11,ligand5.csv
439976_uff_e=492.01_out,-5.6,4.859,2.734,ligand5.csv
439976_uff_e=492.01_out,-5.5,23.076,20.453,ligand5.csv
439976_uff_e=492.01_out,-5.5,25.126,22.827,ligand5.csv
439976_uff_e=492.01_out,-5.4,24.454,22.76,ligand5.csv
440047_uff_e=197.87_out,-7.1,0.0,0.0,ligand5.csv
440047_uff_e=197.87_out,-6.7,6.892,0.998,ligand5.csv
440047_uff_e=197.87_out,-6.3,5.897,4.007,ligand5.csv
440047_uff_e=197.87_out,-6.3,6.851,1.649,ligand5.csv
440047_uff_e=197.87_out,-6.2,24.085,22.461,ligand5.csv
440047_uff_e=197.87_out,-6.2,6.031,3.686,ligand5.csv
440047_uff_e=197.87_out,-6.0,5.723,3.889,ligand5.csv
440047_uff_e=197.87_out,-5.9,2.648,1.573,ligand5.csv
440047_uff_e=197.87_out,-5.9,23.164,21.737,ligand5.csv
440051_uff_e=860.67_out,-6.8,0.0,0.0,ligand5.csv
440051_uff_e=860.67_out,-6.6,24.908,23.37,ligand5.csv
440051_uff_e=860.67_out,-6.3,25.03,23.759,ligand5.csv
440051_uff_e=860.67_out,-6.3,26.12,24.629,ligand5.csv
440051_uff_e=860.67_out,-6.2,23.829,21.908,ligand5.csv
440051_uff_e=860.67_out,-6.2,24.685,23.261,ligand5.csv
440051_uff_e=860.67_out,-6.1,23.8,20.399,ligand5.csv
440051_uff_e=860.67_out,-6.1,24.477,23.299,ligand5.csv
440051_uff_e=860.67_out,-6.1,20.685,18.012,ligand5.csv
440073_uff_e=283.23_out,-7.1,0.0,0.0,ligand5.csv
440073_uff_e=283.23_out,-6.2,2.577,1.934,ligand5.csv
440073_uff_e=283.23_out,-6.1,25.166,22.736,ligand5.csv
440073_uff_e=283.23_out,-6.1,12.166,9.527,ligand5.csv
440073_uff_e=283.23_out,-6.0,10.834,7.916,ligand5.csv
440073_uff_e=283.23_out,-6.0,14.225,11.944,ligand5.csv
440073_uff_e=283.23_out,-6.0,5.649,2.967,ligand5.csv
440073_uff_e=283.23_out,-5.9,22.703,21.305,ligand5.csv
440073_uff_e=283.23_out,-5.9,10.191,7.576,ligand5.csv
440229_uff_e=502.69_out,-6.4,0.0,0.0,ligand5.csv
440229_uff_e=502.69_out,-6.4,23.972,21.089,ligand5.csv
440229_uff_e=502.69_out,-6.3,7.766,1.459,ligand5.csv
440229_uff_e=502.69_out,-6.2,24.972,24.105,ligand5.csv
440229_uff_e=502.69_out,-6.2,23.201,21.604,ligand5.csv
440229_uff_e=502.69_out,-6.1,22.53,19.804,ligand5.csv
440229_uff_e=502.69_out,-6.1,14.734,13.058,ligand5.csv
440229_uff_e=502.69_out,-6.1,23.583,22.227,ligand5.csv
440229_uff_e=502.69_out,-6.1,22.123,19.069,ligand5.csv
440453_uff_e=816.88_out,-7.4,0.0,0.0,ligand5.csv
440453_uff_e=816.88_out,-7.3,26.093,22.587,ligand5.csv
440453_uff_e=816.88_out,-7.3,7.872,5.878,ligand5.csv
440453_uff_e=816.88_out,-7.3,4.635,2.408,ligand5.csv
440453_uff_e=816.88_out,-7.2,26.563,24.562,ligand5.csv
440453_uff_e=816.88_out,-7.2,9.49,1.748,ligand5.csv
440453_uff_e=816.88_out,-7.2,22.578,19.372,ligand5.csv
440453_uff_e=816.88_out,-7.0,25.751,24.261,ligand5.csv
440453_uff_e=816.88_out,-7.0,8.983,1.783,ligand5.csv
440454_uff_e=1038.89_out,-8.2,0.0,0.0,ligand5.csv
440454_uff_e=1038.89_out,-8.1,6.683,3.629,ligand5.csv
440454_uff_e=1038.89_out,-8.1,22.212,18.361,ligand5.csv
440454_uff_e=1038.89_out,-8.1,1.993,1.668,ligand5.csv
440454_uff_e=1038.89_out,-7.8,26.44,22.734,ligand5.csv
440454_uff_e=1038.89_out,-7.8,26.06,22.188,ligand5.csv
440454_uff_e=1038.89_out,-7.6,27.555,24.912,ligand5.csv
440454_uff_e=1038.89_out,-7.6,31.857,28.629,ligand5.csv
440454_uff_e=1038.89_out,-7.6,13.648,6.684,ligand5.csv
440582_uff_e=460.24_out,-7.1,0.0,0.0,ligand5.csv
440582_uff_e=460.24_out,-6.8,22.2,19.633,ligand5.csv
440582_uff_e=460.24_out,-6.7,23.75,22.995,ligand5.csv
440582_uff_e=460.24_out,-6.6,7.708,1.421,ligand5.csv
440582_uff_e=460.24_out,-6.5,21.771,20.771,ligand5.csv
440582_uff_e=460.24_out,-6.5,20.781,19.308,ligand5.csv
440582_uff_e=460.24_out,-6.4,20.642,18.777,ligand5.csv
440582_uff_e=460.24_out,-6.4,13.929,11.972,ligand5.csv
440582_uff_e=460.24_out,-6.4,24.108,22.722,ligand5.csv
440583_uff_e=487.12_out,-7.7,0.0,0.0,ligand5.csv
440583_uff_e=487.12_out,-7.4,22.163,19.69,ligand5.csv
440583_uff_e=487.12_out,-7.1,18.855,15.584,ligand5.csv
440583_uff_e=487.12_out,-7.0,21.347,20.501,ligand5.csv
440583_uff_e=487.12_out,-6.9,26.083,24.351,ligand5.csv
440583_uff_e=487.12_out,-6.8,25.297,24.052,ligand5.csv
440583_uff_e=487.12_out,-6.7,23.065,20.576,ligand5.csv
440583_uff_e=487.12_out,-6.6,8.149,2.153,ligand5.csv
440583_uff_e=487.12_out,-6.6,19.438,18.056,ligand5.csv
440584_uff_e=348.12_out,-6.6,0.0,0.0,ligand5.csv
440584_uff_e=348.12_out,-6.4,24.039,23.039,ligand5.csv
440584_uff_e=348.12_out,-6.1,23.118,21.984,ligand5.csv
440584_uff_e=348.12_out,-6.0,24.478,22.609,ligand5.csv
440584_uff_e=348.12_out,-6.0,23.915,22.938,ligand5.csv
440584_uff_e=348.12_out,-6.0,20.17,18.114,ligand5.csv
440584_uff_e=348.12_out,-6.0,3.037,2.189,ligand5.csv
440584_uff_e=348.12_out,-5.9,4.62,3.642,ligand5.csv
440584_uff_e=348.12_out,-5.8,19.645,17.358,ligand5.csv
440585_uff_e=765.23_out,-8.4,0.0,0.0,ligand5.csv
440585_uff_e=765.23_out,-8.0,2.062,1.418,ligand5.csv
440585_uff_e=765.23_out,-7.8,27.994,25.862,ligand5.csv
440585_uff_e=765.23_out,-7.8,30.576,27.179,ligand5.csv
440585_uff_e=765.23_out,-7.8,27.682,24.985,ligand5.csv
440585_uff_e=765.23_out,-7.7,12.735,6.743,ligand5.csv
440585_uff_e=765.23_out,-7.7,29.264,26.266,ligand5.csv
440585_uff_e=765.23_out,-7.7,28.938,26.285,ligand5.csv
440585_uff_e=765.23_out,-7.7,27.557,23.097,ligand5.csv
440586_uff_e=436.01_out,-6.6,0.0,0.0,ligand5.csv
440586_uff_e=436.01_out,-6.4,19.486,16.059,ligand5.csv
440586_uff_e=436.01_out,-6.3,7.63,3.241,ligand5.csv
440586_uff_e=436.01_out,-6.3,19.75,15.807,ligand5.csv
440586_uff_e=436.01_out,-6.2,4.584,2.975,ligand5.csv
440586_uff_e=436.01_out,-6.2,7.257,3.234,ligand5.csv
440586_uff_e=436.01_out,-6.1,7.304,4.597,ligand5.csv
440586_uff_e=436.01_out,-5.9,33.517,31.357,ligand5.csv
440586_uff_e=436.01_out,-5.9,7.299,1.882,ligand5.csv
440587_uff_e=651.96_out,-7.2,0.0,0.0,ligand5.csv
440587_uff_e=651.96_out,-7.1,5.618,3.339,ligand5.csv
440587_uff_e=651.96_out,-7.0,23.904,20.308,ligand5.csv
